Time,POA,GHI,DNI,DHI,Air_Temp,RH,Pressure,Wind_speed,Rain
2024-09-14 02:30:00,0.0,0.0,0.0,0.0,19.833,64.477,959.8662,0.0,0.0
2024-09-14 02:40:00,0.0,0.0,0.0,0.0,19.76,65.38,959.864,0.0,0.0
2024-09-14 02:50:00,0.0,0.0,0.0,0.0,19.687,65.119,959.7987,0.0,0.0
2024-09-14 03:00:00,0.0,0.0,0.0,0.0,19.548,65.098,959.6795,0.0,0.0
2024-09-14 03:10:00,0.0,0.0,0.0,0.0,19.427,65.768,959.6195,0.0,0.0
2024-09-14 03:20:00,0.0,0.0,0.0,0.0,19.429,65.934,959.6587,0.0,0.0
2024-09-14 03:30:00,0.0,0.0,0.0,0.0,19.55,65.896,959.6679,0.0,0.0
2024-09-14 03:40:00,0.0,0.0,0.0,0.0,19.515,66.12,959.7025,0.0,0.0
2024-09-14 03:50:00,0.0,0.0,0.0,0.0,19.625,66.288,959.7934,0.0637,0.0
2024-09-14 04:00:00,0.0,0.0,0.0,0.0,19.71,64.72,959.8349,0.7748999999999999,0.0
2024-09-14 04:10:00,0.0,0.0,0.0,0.0,19.612,64.414,959.8444,0.2766,0.0
2024-09-14 04:20:00,0.0,0.0,0.0,0.0,19.441,64.953,959.8504,0.2503,0.0
2024-09-14 04:30:00,0.0,0.0,0.0,0.0,19.567,64.72,959.8302,0.5887,0.0
2024-09-14 04:40:00,0.0,0.0,0.0,0.0,19.485,64.28999999999999,959.8556,0.0,0.0
2024-09-14 04:50:00,0.0,0.0,0.0,0.0,19.306,65.434,959.8538,0.1704,0.0
2024-09-14 05:00:00,0.0,0.0,0.0,0.0,19.086,65.59700000000001,959.8506,0.0087,0.0
2024-09-14 05:10:00,0.0,0.0,0.0,0.0,18.936,66.671,959.86,0.0581,0.0
2024-09-14 05:20:00,0.0,0.0,0.0,0.0,19.158,66.64099999999999,959.9171,0.02,0.0
2024-09-14 05:30:00,0.0,0.0,0.0,0.0,19.217,66.134,960.0137,0.0,0.0
2024-09-14 05:40:00,0.0,0.0,0.0,0.0,18.982,67.10900000000001,960.1176,0.0,0.0
2024-09-14 05:50:00,0.0,0.0,0.0,0.0,18.872,67.913,960.1571,0.0,0.0
2024-09-14 06:00:00,0.0,0.0,0.0,0.0,18.837,68.051,960.1655,0.0,0.0
2024-09-14 06:10:00,0.0,0.0,0.0,0.0,18.69,67.602,960.2678,0.0,0.0
2024-09-14 06:20:00,0.7785749711613553,0.6762406000000001,0.0,0.4014661999999999,18.813,67.119,960.3231,0.4321,0.0
2024-09-14 06:30:00,11.408570142027006,9.90905,0.6541496,9.278739,18.99,66.509,960.4155,0.7817999999999999,0.0
2024-09-14 06:40:00,31.665282831795754,27.50326,11.014175,25.87569,19.373,65.437,960.4282,0.2072999999999999,0.0
2024-09-14 06:50:00,56.06144691514305,48.69284,27.01169,44.88764,19.803,63.58,960.4366,0.4037,0.0
2024-09-14 07:00:00,80.3731495510641,69.80906,39.257909999999995,62.96861,20.285,61.7,960.474,0.0268,0.0
2024-09-14 07:10:00,107.54914987149957,93.4131,58.03171999999999,81.70615000000001,20.913,60.581999999999994,960.4639,0.0,0.0
2024-09-14 07:20:00,139.83999544654208,121.4597,89.26218,100.50613,21.797,58.208000000000006,960.5635,0.0,0.0
2024-09-14 07:30:00,175.0831922979632,152.07059999999998,126.11679999999998,118.4912,22.736,55.154999999999994,960.6325,0.0,0.0
2024-09-14 07:40:00,213.52051937831905,185.4558,168.9862,135.4535,23.812,53.123000000000005,960.7224,0.0,0.0
2024-09-14 07:50:00,255.69471286968064,222.0867,213.6204,152.1166,24.962,49.983,960.8204,0.0,0.0
2024-09-14 08:00:00,297.3745259694824,258.2882,254.5458,166.9389,26.084000000000003,46.992,960.9216,0.0,0.0
2024-09-14 08:10:00,338.75269104276185,294.2277,287.76149999999996,181.5468,26.736,45.955,960.9072,0.0,0.0
2024-09-14 08:20:00,377.5259757343361,327.9047,309.5862,196.114,27.583,43.231,960.9957,0.063,0.0
2024-09-14 08:30:00,416.532404415875,361.7842,335.8918,207.9908,27.938,42.574,961.0646,0.01,0.0
2024-09-14 08:40:00,457.0225499362664,396.9524,366.3484,218.2213,28.75,39.514,961.0852,0.0,0.0
2024-09-14 08:50:00,493.94092953039745,429.0183,389.6653,227.3537,29.286,38.36,961.1392,0.03,0.0
2024-09-14 09:00:00,534.0322549119059,463.8401,417.8968,235.18400000000003,29.26,38.242,961.1643,0.0,0.0
2024-09-14 09:10:00,569.5696161556035,494.7064999999999,438.2401,242.2236,29.284,38.179,961.2559,0.1855,0.0
2024-09-14 09:20:00,599.5498608740519,520.7461999999999,449.1049,249.9369,29.942,34.958,961.2995,0.0,0.0
2024-09-14 09:30:00,629.0952488764029,546.4082000000001,457.6633,258.3125,30.55,34.007999999999996,961.382,0.1031,0.0
2024-09-14 09:40:00,660.1301103593339,573.3639000000001,469.8863,265.656,30.808999999999997,32.229,961.4367,0.0687,0.0
2024-09-14 09:50:00,691.043046170476,600.2137,478.9167000000001,274.9694,31.017000000000003,31.743,961.4852,0.4909,0.0
2024-09-14 10:00:00,724.4514861705002,629.231,497.2784,281.3855,31.036,30.291000000000004,961.472,0.8245000000000001,0.0
2024-09-14 10:10:00,755.3637311846348,656.0802,512.9139,286.2541,31.389999999999997,27.770999999999997,961.4256,0.5739,0.0
2024-09-14 10:20:00,786.4993338977976,683.1234000000001,531.0665,289.5084,31.788,25.756,961.3384,0.7045,0.0
2024-09-14 10:30:00,821.7017737257878,713.6989,556.6448,290.9181,32.525999999999996,23.879,961.3142,1.2968,0.0
2024-09-14 10:40:00,832.4799340322336,723.0604000000001,548.3455,297.2058,32.434999999999995,24.076,961.2299,0.9987,0.0
2024-09-14 10:50:00,844.0271816734767,733.0899000000001,545.571,300.2148,32.838,24.31,961.2223,0.7769,0.0
2024-09-14 11:00:00,876.3766298613052,761.1874,572.7839,298.3062,33.15,23.832,961.2686,0.7945,0.0
2024-09-14 11:10:00,890.7814744560919,773.6989,583.0295,295.12800000000004,33.658,23.258,961.1937,1.2591,0.0
2024-09-14 11:20:00,904.96699100106,786.0199,583.1805,299.6162,33.283,23.767000000000003,961.1368,1.5305,0.0
2024-09-14 11:30:00,914.687771354994,794.463,571.9184,312.09270000000004,32.972,23.391,961.0411,2.0042999999999997,0.0
2024-09-14 11:40:00,930.6638337428913,808.3392,577.2185999999999,315.9253,33.272000000000006,23.366,960.8795,1.5381,0.0
2024-09-14 11:50:00,937.4328384846192,814.2185,578.9531,315.9596,33.327999999999996,23.371,960.8051,1.4924,0.0
2024-09-14 12:00:00,946.3680675084148,821.9793,589.1531,312.1975,33.995,22.765,960.7184,1.5194,0.0
2024-09-14 12:10:00,954.0223286150018,828.6274999999999,595.6455,311.5541,33.980000000000004,22.654,960.6373,1.9055,0.0
2024-09-14 12:20:00,964.7262282431624,837.9244999999999,607.4467999999999,308.5892,34.298,22.522,960.5521,0.7671,0.0
2024-09-14 12:30:00,955.3366850542304,829.7691000000001,598.5663999999999,308.07820000000004,34.9,22.674,960.4604,1.177,0.0
2024-09-14 12:40:00,956.7972601933382,831.0377000000001,602.6493,305.6284,35.047000000000004,22.89,960.3224,0.5768000000000001,0.0
2024-09-14 12:50:00,955.2720955340476,829.713,603.5328999999999,305.7423,35.487,21.14,960.1981,1.6654,0.0
2024-09-14 13:00:00,952.706475448924,827.4846,602.7171000000001,305.6825,34.97,21.892000000000003,960.0461,2.1705,0.0
2024-09-14 13:10:00,931.4280854986376,809.0029999999999,583.8435999999999,306.6409,35.293,22.629,959.976,1.1569,0.0
2024-09-14 13:20:00,924.19279277698,802.7187,584.8024,304.4773,35.712,21.307,959.8865,1.3156,0.0
2024-09-14 13:30:00,920.4194292574216,799.4413,588.9146,302.8541,35.911,20.649,959.6969,1.8542,0.0
2024-09-14 13:40:00,911.3626199603408,791.5749,590.3501,299.3227,35.565,20.973,959.6536,1.032,0.0
2024-09-14 13:50:00,898.8022033750531,780.6654,592.6063,295.30280000000005,36.108,20.305,959.4765,1.4398,0.0
2024-09-14 14:00:00,874.4739446375237,759.5348,580.5608,290.5702,36.196,20.055,959.3086,1.3054,0.0
2024-09-14 14:10:00,858.1832242127996,745.3853,585.6296,281.6891,37.153,19.356,959.2443,0.5272,0.0
2024-09-14 14:20:00,828.6156155733803,719.704,570.5195,278.0695,37.15,19.584,959.1234,1.6035,0.0
2024-09-14 14:30:00,807.1081112823383,701.0234,555.5243,280.5114,36.706,18.688,959.0953,3.7191,0.0
2024-09-14 14:40:00,776.9540159837187,674.8327,536.6457,278.6787,36.643,18.598000000000003,959.0336,3.1167,0.0
2024-09-14 14:50:00,751.8298439609416,653.0108,526.1403,275.325,36.842,18.778,958.9625,2.6759,0.0
2024-09-14 15:00:00,725.0185153806615,629.7235000000001,515.2028,270.2451,36.697,18.797,958.8821,2.3992,0.0
2024-09-14 15:10:00,694.6944840182452,603.3851999999999,503.0379,264.1912,37.108,18.592,958.8282,1.9362,0.0
2024-09-14 15:20:00,670.1850061991333,582.0971999999999,498.975,257.9948,37.093,18.524,958.816,3.2641,0.0
2024-09-14 15:30:00,632.2988199977708,549.1907,479.65829999999994,249.5272,36.994,18.724,958.8001,1.5568,0.0
2024-09-14 15:40:00,600.797210003572,521.8296,468.9117,241.4867,36.982,18.75,958.7605,3.2602,0.0
2024-09-14 15:50:00,562.4420877670852,488.5158,447.6707,233.0996,36.867,18.884,958.6559,2.8640999999999996,0.0
2024-09-14 16:00:00,519.6316702319975,451.3323,418.3086,224.7647,36.966,18.66,958.6552,1.7436,0.0
2024-09-14 16:10:00,480.1641345480838,417.0523,392.00699999999995,216.5025,37.259,18.398000000000003,958.5682,2.2992,0.0
2024-09-14 16:20:00,444.8302130230369,386.3626,370.9934,208.2002,36.886,18.916,958.543,2.2266000000000004,0.0
2024-09-14 16:30:00,396.1953405208735,344.1202,331.6109,195.3823,37.146,18.638,958.5725,0.9257,0.0
2024-09-14 16:40:00,352.6028256406842,306.2574,293.6151,183.7166,36.917,19.226,958.6562,2.3292,0.0
2024-09-14 16:50:00,316.16834935016897,274.6118,263.48490000000004,173.0358,36.753,19.56,958.6755,2.8874,0.0
2024-09-14 17:00:00,278.076075374961,241.5263,228.5103,160.9114,36.495,19.761,958.7461,2.7192,0.0
2024-09-14 17:10:00,238.93586233967432,207.5306,192.4452,145.7199,36.253,19.922,958.783,3.2747,0.0
2024-09-14 17:20:00,203.3322997161101,176.6067,162.7792,129.7982,35.593,20.244999999999997,958.8073,4.739199999999999,0.0
2024-09-14 17:30:00,164.0536970136937,142.49079999999998,123.1077,111.1205,35.256,20.581,958.9201,4.2377,0.0
2024-09-14 17:40:00,126.01037751973664,109.44782,82.11094,91.10069,34.898,20.988,959.071,4.786700000000001,0.0
2024-09-14 17:50:00,94.996297513442,82.51016999999999,53.07451,72.19767,34.415,21.578,959.1345,4.4128,0.0
2024-09-14 18:00:00,64.59129322848646,56.10154,23.94257,52.23084,34.019,24.234,959.2279,5.6042000000000005,0.0
2024-09-14 18:10:00,38.91449511315041,33.79965,6.797651,32.83956,32.983,32.709,959.3815,7.1456,0.0
2024-09-14 18:20:00,19.288549170750077,16.753300000000003,0.42965435,16.47971,32.228,35.86,959.5108,6.566599999999999,0.0
2024-09-14 18:30:00,5.346361726822571,4.6436464,0.0,4.4706659,31.581,37.637,959.659,6.918899999999999,0.0
2024-09-14 18:40:00,0.0,0.0,0.0,0.0,30.935,39.943,959.7427,6.3552,0.0
2024-09-14 18:50:00,0.0,0.0,0.0,0.0,30.42,41.372,959.8519,6.0678,0.0
2024-09-14 19:00:00,0.0,0.0,0.0,0.0,30.035000000000004,41.922,959.9306,6.1629,0.0
2024-09-14 19:10:00,0.0,0.0,0.0,0.0,29.613,42.386,960.0461,6.0978,0.0
2024-09-14 19:20:00,0.0,0.0,0.0,0.0,29.208999999999996,42.679,960.0825,6.365399999999999,0.0
2024-09-14 19:30:00,0.0,0.0,0.0,0.0,28.899,42.927,960.1147,6.079,0.0
2024-09-14 19:40:00,0.0,0.0,0.0,0.0,28.603,43.112,960.1798,6.2691,0.0
2024-09-14 19:50:00,0.0,0.0,0.0,0.0,28.327,43.334,960.2951,5.9829,0.0
2024-09-14 20:00:00,0.0,0.0,0.0,0.0,28.111,43.287,960.4073,5.129,0.0
2024-09-14 20:10:00,0.0,0.0,0.0,0.0,27.95,43.196,960.5111,4.954,0.0
2024-09-14 20:20:00,0.0,0.0,0.0,0.0,27.861,42.527,960.5947,4.5804,0.0
2024-09-14 20:30:00,0.0,0.0,0.0,0.0,27.728,41.739999999999995,960.6637,4.2353000000000005,0.0
2024-09-14 20:40:00,0.0,0.0,0.0,0.0,27.552999999999997,41.572,960.6971,3.6842,0.0
2024-09-14 20:50:00,0.0,0.0,0.0,0.0,27.474,40.956,960.7215,3.7466,0.0
2024-09-14 21:00:00,0.0,0.0,0.0,0.0,27.385,39.9,960.7666,4.1065,0.0
2024-09-14 21:10:00,0.0,0.0,0.0,0.0,27.208,38.029,960.7632,4.1554,0.0
2024-09-14 21:20:00,0.0,0.0,0.0,0.0,27.058999999999997,36.927,960.8148,4.191599999999999,0.0
2024-09-14 21:30:00,0.0,0.0,0.0,0.0,26.928999999999995,37.211,960.7318,3.4292,0.0
2024-09-14 21:40:00,0.0,0.0,0.0,0.0,26.944,35.788,960.7555,3.7192,0.0
2024-09-14 21:50:00,0.0,0.0,0.0,0.0,27.011000000000003,34.311,960.7548,3.9005,0.0
2024-09-14 22:00:00,0.0,0.0,0.0,0.0,26.954,34.446000000000005,960.7614,4.0353,0.0
2024-09-14 22:10:00,0.0,0.0,0.0,0.0,26.769,35.667,960.7368,4.0717,0.0
2024-09-14 22:20:00,0.0,0.0,0.0,0.0,26.632,36.654,960.6561,3.938,0.0
2024-09-14 22:30:00,0.0,0.0,0.0,0.0,26.595999999999997,36.194,960.5157,3.9467,0.0
2024-09-14 22:40:00,0.0,0.0,0.0,0.0,26.422000000000004,36.818,960.6194,2.2129000000000003,0.0
2024-09-14 22:50:00,0.0,0.0,0.0,0.0,26.164,37.52,960.7707,1.2062,0.0
2024-09-14 23:00:00,0.0,0.0,0.0,0.0,26.202,36.857,960.6416,2.5117000000000003,0.0
2024-09-14 23:10:00,0.0,0.0,0.0,0.0,26.133,37.158,960.6633,1.3311,0.0
2024-09-14 23:20:00,0.0,0.0,0.0,0.0,25.720999999999997,38.185,960.7265,0.6780999999999999,0.0
2024-09-14 23:30:00,0.0,0.0,0.0,0.0,25.383000000000003,38.739999999999995,960.7107,1.2429,0.0
2024-09-14 23:40:00,0.0,0.0,0.0,0.0,25.342,38.534000000000006,960.6108,1.118,0.0
2024-09-14 23:50:00,0.0,0.0,0.0,0.0,25.411,37.797,960.6075,1.2505000000000002,0.0
2024-09-15 00:00:00,0.0,0.0,0.0,0.0,25.238,37.776,960.613,1.3128,0.0
2024-09-15 00:10:00,0.0,0.0,0.0,0.0,25.25,37.284000000000006,960.6184,1.3119,0.0
2024-09-15 00:20:00,0.0,0.0,0.0,0.0,25.36,37.068,960.6402,1.4211,0.0
2024-09-15 00:30:00,0.0,0.0,0.0,0.0,25.276,37.056,960.6167,1.1679,0.0
2024-09-15 00:40:00,0.0,0.0,0.0,0.0,25.103,37.484,960.5762,1.2978999999999998,0.0
2024-09-15 00:50:00,0.0,0.0,0.0,0.0,25.17,38.281,960.5068,1.2537,0.0
2024-09-15 01:00:00,0.0,0.0,0.0,0.0,25.02,39.092,960.4784,0.3403,0.0
2024-09-15 01:10:00,0.0,0.0,0.0,0.0,24.736,39.879000000000005,960.4481,0.0,0.0
2024-09-15 01:20:00,0.0,0.0,0.0,0.0,24.194,41.308,960.2821,0.0,0.0
2024-09-15 01:30:00,0.0,0.0,0.0,0.0,23.763,43.192,960.2022,0.0593999999999999,0.0
2024-09-15 01:40:00,0.0,0.0,0.0,0.0,23.834,43.064,960.1059,0.4245,0.0
2024-09-15 01:50:00,0.0,0.0,0.0,0.0,24.071,42.862,960.0422,0.5001,0.0
2024-09-15 02:00:00,0.0,0.0,0.0,0.0,23.692,42.526,959.9763,0.3601999999999999,0.0
2024-09-15 02:10:00,0.0,0.0,0.0,0.0,23.66,41.815,959.9005,1.6153,0.0
2024-09-15 02:20:00,0.0,0.0,0.0,0.0,23.829,41.756,959.827,1.8392,0.0
2024-09-15 02:30:00,0.0,0.0,0.0,0.0,23.95,42.340999999999994,959.7118,1.6866,0.0
2024-09-15 02:40:00,0.0,0.0,0.0,0.0,23.675,43.138,959.6201,1.6256,0.0
2024-09-15 02:50:00,0.0,0.0,0.0,0.0,23.4,43.804,959.5904,1.501,0.0
2024-09-15 03:00:00,0.0,0.0,0.0,0.0,23.274,43.846,959.5357,1.5648,0.0
2024-09-15 03:10:00,0.0,0.0,0.0,0.0,23.287,43.302,959.5333,2.2128,0.0
2024-09-15 03:20:00,0.0,0.0,0.0,0.0,23.443,43.1,959.4201,1.0664,0.0
2024-09-15 03:30:00,0.0,0.0,0.0,0.0,23.152,43.635000000000005,959.3934,1.2312,0.0
2024-09-15 03:40:00,0.0,0.0,0.0,0.0,23.105,43.099,959.3224,2.009,0.0
2024-09-15 03:50:00,0.0,0.0,0.0,0.0,23.141,43.016,959.2715,1.9629,0.0
2024-09-15 04:00:00,0.0,0.0,0.0,0.0,23.045,43.306,959.258,1.6492,0.0
2024-09-15 04:10:00,0.0,0.0,0.0,0.0,23.105,43.041,959.1882,1.7716,0.0
2024-09-15 04:20:00,0.0,0.0,0.0,0.0,23.27,42.543,959.1174,1.4699,0.0
2024-09-15 04:30:00,0.0,0.0,0.0,0.0,23.281,42.468,959.1163,0.1528999999999999,0.0
2024-09-15 04:40:00,0.0,0.0,0.0,0.0,22.860999999999997,43.771,959.0838,0.4008,0.0
2024-09-15 04:50:00,0.0,0.0,0.0,0.0,22.556,44.789,959.0175000000002,0.1654,0.0
2024-09-15 05:00:00,0.0,0.0,0.0,0.0,22.596,44.564,958.9847,1.1812,0.0
2024-09-15 05:10:00,0.0,0.0,0.0,0.0,23.078,43.188,958.9745,0.8789,0.0
2024-09-15 05:20:00,0.0,0.0,0.0,0.0,22.988999999999997,43.369,958.988,1.3255,0.0
2024-09-15 05:30:00,0.0,0.0,0.0,0.0,23.111,42.940999999999995,958.9813,1.1292,0.0
2024-09-15 05:40:00,0.0,0.0,0.0,0.0,22.979,43.331,958.9285,0.9693,0.0
2024-09-15 05:50:00,0.0,0.0,0.0,0.0,22.704,43.869,958.9184,0.3616,0.0
2024-09-15 06:00:00,0.0,0.0,0.0,0.0,22.133000000000003,45.163,958.9196,0.1574,0.0
2024-09-15 06:10:00,0.0,0.0,0.0,0.0,21.932,46.253,958.9095,0.3021999999999999,0.0
2024-09-15 06:20:00,0.4325771217385262,0.3741089999999999,0.0,0.2034216999999999,21.801,46.488,958.9747,0.0,0.0
2024-09-15 06:30:00,10.000434844837852,8.648753000000001,0.0,8.315061,21.879,46.568,959.0319,0.0,0.0
2024-09-15 06:40:00,20.96051102670032,18.12744,0.35801723,17.67832,21.874,46.540000000000006,959.117,0.1311,0.0
2024-09-15 06:50:00,47.480712662439274,41.06311,7.312175600000001,39.58823,21.996,46.286,959.1984,0.5233,0.0
2024-09-15 07:00:00,74.11234561157069,64.09515,24.57889,59.502089999999995,22.359,45.666,959.2992,0.3971,0.0
2024-09-15 07:10:00,97.45132605131622,84.27958,50.23595,73.78513000000001,22.912,44.588,959.3961,0.2486,0.0
2024-09-15 07:20:00,113.64227160522852,98.28212,71.20775,81.55112,23.581,42.725,959.3955,0.5889,0.0
2024-09-15 07:30:00,148.07009574113897,128.0566,100.37539,101.08274,24.07,42.005,959.3933,0.6415,0.0
2024-09-15 07:40:00,194.14533080949633,167.9042,138.8894,126.1772,24.862,40.57899999999999,959.3942,0.6546000000000001,0.0
2024-09-15 07:50:00,255.10902426088492,220.6279,202.8212,154.0489,25.824,39.178,959.4381,0.0555,0.0
2024-09-15 08:00:00,299.21001605346873,258.7681,245.50770000000003,170.40640000000002,26.822000000000003,37.031,959.6119,0.3798,0.0
2024-09-15 08:10:00,339.9223951343377,293.9777,273.9847,185.7491,27.145999999999997,36.107,959.5722,1.3492000000000002,0.0
2024-09-15 08:20:00,381.4255584346641,329.8712,306.144,198.8107,27.742,35.418,959.617,1.8547,0.0
2024-09-15 08:30:00,421.7175118068115,364.7172,336.0646,210.0598,28.175,34.818,959.7315,2.123,0.0
2024-09-15 08:40:00,462.8588731152264,400.2978,370.2768,218.3866,28.577,33.925,959.8798,2.1518,0.0
2024-09-15 08:50:00,501.89324947745735,434.0562,395.4371,227.9698,28.933999999999997,33.404,959.9296,2.3117,0.0
2024-09-15 09:00:00,540.5516015259473,467.4894000000001,420.3042,236.4015,29.441000000000003,32.346,959.9555,1.9123,0.0
2024-09-15 09:10:00,578.2197099634657,500.0662,445.6881,242.1724,30.219,31.667,959.9972,0.8743000000000001,0.0
2024-09-15 09:20:00,616.0528204599352,532.7857,472.6651,246.4232,30.997000000000003,29.904000000000003,960.0479,0.193,0.0
2024-09-15 09:30:00,647.0814171756433,559.6204,490.96220000000005,250.4334,31.556,28.258999999999997,960.108,0.0436,0.0
2024-09-15 09:40:00,681.7839980687221,589.6324999999999,511.5302,254.6274,31.720999999999997,28.135,960.1054,0.4622,0.0
2024-09-15 09:50:00,710.6011971828624,614.5546999999999,523.4499,259.0118,31.362,30.02,960.1308,1.7378,0.0
2024-09-15 10:00:00,741.9579479583483,641.6732,534.9922,265.9452,31.497000000000003,29.538,960.1641,2.0554,0.0
2024-09-15 10:10:00,769.0143542527932,665.0726000000001,547.1611,269.2517,31.564,29.255000000000003,960.1617,2.0105,0.0
2024-09-15 10:20:00,797.154316464848,689.4091000000001,559.5444,273.5337,31.72,29.633999999999997,960.1591,2.3942,0.0
2024-09-15 10:30:00,821.1119910299116,710.1286,568.1690000000001,277.9674,31.6,32.094,960.1284,2.8416,0.0
2024-09-15 10:40:00,844.742205306994,730.5649000000001,576.3985,282.6204,30.826,35.862,960.0619,3.5077,0.0
2024-09-15 10:50:00,867.3043579032567,750.0775,580.668,288.5752,30.949,35.313,960.0016,2.9504,0.0
2024-09-15 11:00:00,888.2911860067736,768.2277,587.8549,291.85209999999995,31.329,34.206,959.9832,2.4979,0.0
2024-09-15 11:10:00,905.1690350164702,782.8243,593.2425999999999,294.35630000000003,31.782,32.963,959.8676,3.1653,0.0
2024-09-15 11:20:00,919.8306300220228,795.5042000000001,597.9843,296.5317,32.4,31.693,959.8227,2.8592,0.0
2024-09-15 11:30:00,933.887487278232,807.6611,601.9114,299.1201,32.761,30.389,959.7273,2.4892,0.0
2024-09-15 11:40:00,942.0176833336064,814.6924,604.9919,298.08630000000005,32.89,30.958,959.5967,2.2636,0.0
2024-09-15 11:50:00,950.2393416374952,821.8028,608.8304,297.39209999999997,33.474000000000004,29.615,959.455,1.7792,0.0
2024-09-15 12:00:00,958.3477995099108,828.8153,614.7585,296.8668,33.89,29.247000000000003,959.3614,2.6878,0.0
2024-09-15 12:10:00,965.6217655396846,835.1061,619.8389999999999,295.7176,34.285000000000004,29.126,959.1833,2.5103999999999997,0.0
2024-09-15 12:20:00,969.2312289399742,838.2277,622.3299,295.206,34.64,28.091,959.0142,2.7316,0.0
2024-09-15 12:30:00,967.3729611828606,836.6206,622.7265,293.32620000000003,34.873000000000005,26.915,958.9288,2.3923,0.0
2024-09-15 12:40:00,965.1449130581752,834.6937,623.0417,291.58849999999995,35.007,25.939,958.7412,2.2515,0.0
2024-09-15 12:50:00,963.6669478742152,833.4155000000001,627.1197,289.2013,35.534,26.349,958.6343,2.8977,0.0
2024-09-15 13:00:00,956.6955819763784,827.3864,622.3148,288.963,35.105000000000004,27.982999999999997,958.5365,3.6767,0.0
2024-09-15 13:10:00,950.184186779668,821.7551,622.3626,287.026,34.989999999999995,29.380000000000003,958.4764,4.2904,0.0
2024-09-15 13:20:00,941.0188832038106,813.8286,614.7881,290.0067,35.11,29.573,958.4116,4.2629,0.0
2024-09-15 13:30:00,930.771064368038,804.9658999999999,609.2298,291.2976,34.802,30.617,958.3923,4.8091,0.0
2024-09-15 13:40:00,912.799715378314,789.4236,594.3713,294.0621,34.668,31.401,958.3093,4.5292,0.0
2024-09-15 13:50:00,897.0825465842794,775.8308,590.2493999999999,291.3899,35.005,30.97,958.1690999999998,4.8291,0.0
2024-09-15 14:00:00,874.1841459239458,756.0274,575.9887,291.0467,34.689,31.214,958.1406,4.8703,0.0
2024-09-15 14:10:00,851.2068865360689,736.1558,561.7755,291.0135,34.541,31.211,958.034,3.9951,0.0
2024-09-15 14:20:00,832.168400894587,719.6906,560.4709,284.9853,34.673,30.794,957.9428,4.5678,0.0
2024-09-15 14:30:00,804.7470706351461,695.9756,548.6627,280.0545,34.8,30.201,957.8836,4.7654,0.0
2024-09-15 14:40:00,785.7054630205795,679.5077,545.882,276.21750000000003,35.004,29.704,957.8258,4.5714,0.0
2024-09-15 14:50:00,753.9456308312863,652.0406,523.0817,276.3494,34.635000000000005,30.121,957.7316,4.8117,0.0
2024-09-15 15:00:00,721.9041272925856,624.3299,498.4567,277.3462,34.446,30.428000000000004,957.7067,5.0018,0.0
2024-09-15 15:10:00,689.2665581519983,596.1037,469.0245,280.4134,34.144,30.933,957.6985,4.7329,0.0
2024-09-15 15:20:00,645.0463532390371,557.8604,407.3708,294.0232,34.124,31.52,957.7631,5.068,0.0
2024-09-15 15:30:00,598.2716805711041,517.4078999999999,363.3827,291.5747,34.159,31.567,957.8011,4.6329,0.0
2024-09-15 15:40:00,558.8860244225432,483.3457,334.1417,284.7544,33.962,32.18,957.7602,5.078,0.0
2024-09-15 15:50:00,530.3672628095608,458.6816,327.1497,273.2993,33.648,32.649,957.684,5.178,0.0
2024-09-15 16:00:00,496.38470141268925,429.2922,315.48940000000005,259.37420000000003,33.592,32.69,957.6892,5.1642,0.0
2024-09-15 16:10:00,455.6039858098581,394.0235,295.3637,243.8774,33.292,33.219,957.5764,6.0877,0.0
2024-09-15 16:20:00,414.1578274254833,358.1793,266.8947,230.7409,33.171,33.571,957.6516,5.9967,0.0
2024-09-15 16:30:00,373.2289915440843,322.78249999999997,242.568,214.202,32.993,34.36,957.6864,5.5453,0.0
2024-09-15 16:40:00,334.13541332187935,288.97290000000004,220.4055,197.424,32.827,34.847,957.8116,5.1903999999999995,0.0
2024-09-15 16:50:00,293.20357109602867,253.5735,190.1782,180.677,32.425,35.957,957.8813,5.8091,0.0
2024-09-15 17:00:00,253.2872951517241,219.0524,159.0893,163.24179999999998,32.055,36.675,957.948,5.8827,0.0
2024-09-15 17:10:00,218.86985446703565,189.2869,135.0891,146.00240000000002,31.633,36.723,958.0372,5.5917,0.0
2024-09-15 17:20:00,182.60871523296169,157.9269,108.25592,126.59,31.414,36.322,958.2072,5.144,0.0
2024-09-15 17:30:00,148.95881741254553,128.8252,81.67023,107.69396,31.08,36.043,958.316,5.7416,0.0
2024-09-15 17:40:00,116.59454810835378,100.83536,52.948339999999995,88.47119,30.754,36.321,958.5844,5.2665999999999995,0.0
2024-09-15 17:50:00,87.93559834101119,76.05001999999999,30.558550000000004,69.67934,30.441000000000003,37.32000000000001,958.8387,4.8003,0.0
2024-09-15 18:00:00,60.02326265541101,51.91038,12.547888,49.35631,30.0,38.453,959.0857,4.333,0.0
2024-09-15 18:10:00,36.42365527742057,31.500549999999997,2.8173926,30.55119,29.573,40.001,959.1475,4.2641,0.0
2024-09-15 18:20:00,18.218128242909472,15.755724,0.0860029,15.19747,28.945,41.697,959.1927,5.154,0.0
2024-09-15 18:30:00,4.048134035346147,3.5009789,0.0,2.9172121,28.526,43.155,959.2354,4.3841,0.0
2024-09-15 18:40:00,0.0,0.0,0.0,0.0,28.113,44.555,959.5161,3.7403,0.0
