Time,Current,Voltage,Power,Module_Temp,weather_POA,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_Rain
2024-09-15 18:10,1.216,224.803,0.273035,33.217,182.609,157.927,108.256,126.59,31.414,36.322,958.207,5.144,0
2024-09-15 18:20,0.914,222.149,0.20256,32.107,148.959,128.825,81.67,107.694,31.08,36.043,958.316,5.742,0
2024-09-15 18:30,0.732,217.136,0.158879,31.175,116.595,100.835,52.948,88.471,30.754,36.321,958.584,5.267,0
2024-09-15 18:40,0.581,197.209,0.113277,30.843,87.936,76.05,30.559,69.679,30.441,37.32,958.839,4.8,0
2024-09-15 18:50,0.412,212.238,0.08762,29.744,60.023,51.91,12.548,49.356,30,38.453,959.086,4.333,0
2024-09-15 19:00,0.27,207.63,0.056038,28.894,36.424,31.501,2.817,30.551,29.573,40.001,959.148,4.264,0
2024-09-15 19:10,0.149,201.012,0.030064,28.066,18.218,15.756,0.086,15.197,28.945,41.697,959.193,5.154,0
2024-09-15 19:20,0.055,186.584,0.010323,27.41,4.048,3.501,0,2.917,28.526,43.155,959.235,4.384,0
2024-09-15 19:30,0.009,42.186,0.0005,26.788,0,0,0,0,28.113,44.555,959.516,3.74,0
2024-09-15 19:40,0,30.917,0,26.166,0,0,0,0,27.758,45.727,959.741,3.38,0
2024-09-15 19:50,0,28.09,0,25.711,0,0,0,0,27.337,47.032,959.794,3.667,0
2024-09-15 20:00,0,18.762,0,25.226,0,0,0,0,27.067,48.188,959.754,3.834,0
2024-09-15 20:10,0,7.524,0,25.015,0,0,0,0,26.824,48.847,959.762,3.363,0
2024-09-15 20:20,0,3.71,0,24.72,0,0,0,0,26.612,49.721,959.716,3.995,0
2024-09-15 20:30,0,2.503,0,24.426,0,0,0,0,26.41,50.886,959.765,3.377,0
2024-09-15 20:40,0,2.066,0,24.262,0,0,0,0,26.147,51.654,959.744,3.524,0
2024-09-15 20:50,0,1.993,0,24.002,0,0,0,0,25.843,52.775,960.028,3.365,0
2024-09-15 21:00,0,1.968,0,23.845,0,0,0,0,25.533,54.038,960.118,3.068,0
2024-09-15 21:10,0,1.99,0,23.565,0,0,0,0,25.293,55.011,960.224,3.214,0
2024-09-15 21:20,0,2.006,0,23.401,0,0,0,0,25.071,55.986,960.257,3.347,0
2024-09-15 21:30,0,2.01,0,23.194,0,0,0,0,24.859,57.172,960.448,2.913,0
2024-09-15 21:40,0,2.026,0,23.05,0,0,0,0,24.571,58.748,960.498,3.65,0
2024-09-15 21:50,0,2.077,0,22.867,0,0,0,0,24.469,59.574,960.408,3.144,0
2024-09-15 22:00,0,2.168,0,22.67,0,0,0,0,24.21,61.116,960.568,3.174,0
2024-09-15 22:10,0,2.247,0,22.393,0,0,0,0,23.953,62.59,960.526,3.112,0
2024-09-15 22:20,0,2.286,0,22.161,0,0,0,0,23.772,63.423,960.523,2.879,0
2024-09-15 22:30,0,2.286,0,21.888,0,0,0,0,23.651,64.056,960.453,2.527,0
2024-09-15 22:40,0,2.294,0,21.835,0,0,0,0,23.611,63.947,960.366,2.449,0
2024-09-15 22:50,0,2.29,0,21.825,0,0,0,0,23.644,63.436,960.34,2.892,0
2024-09-15 23:00,0,2.314,0,21.695,0,0,0,0,23.571,63.633,960.197,2.305,0
2024-09-15 23:10,0,2.356,0,21.487,0,0,0,0,23.507,63.781,960.158,2.109,0
2024-09-15 23:20,0,2.42,0,21.123,0,0,0,0,23.626,63.139,960.157,2.166,0
2024-09-15 23:30,0,2.396,0,21.087,0,0,0,0,23.587,63.861,960.139,2.667,0
2024-09-15 23:40,0,2.318,0,20.926,0,0,0,0,23.164,66.897,960.13,3.099,0
2024-09-15 23:50,0,2.42,0,20.766,0,0,0,0,22.848,68.833,960.019,2.877,0
2024-09-16 00:00,0,2.511,0,20.759,0,0,0,0,22.653,69.781,960.134,2.254,0
2024-09-16 00:10,0,2.421,0,20.799,0,0,0,0,22.392,71.067,960.327,2.373,0
2024-09-16 00:20,0,2.282,0,20.511,0,0,0,0,22.098,72.656,960.436,1.798,0
2024-09-16 00:30,0,2.29,0,20.195,0,0,0,0,21.973,73.384,960.376,1.714,0
2024-09-16 00:40,0,2.29,0,19.923,0,0,0,0,21.905,73.61,960.302,1.367,0
2024-09-16 00:50,0,2.29,0,19.709,0,0,0,0,21.882,73.646,960.147,1.117,0
2024-09-16 01:00,0,2.282,0,19.452,0,0,0,0,21.937,73.395,960.037,0.747,0
2024-09-16 01:10,0,2.25,0,19.364,0,0,0,0,22.024,72.726,959.942,0.664,0
2024-09-16 01:20,0,2.133,0,19.446,0,0,0,0,22.145,71.688,959.801,1,0
2024-09-16 01:30,0,2.045,0,19.307,0,0,0,0,22.182,71.093,959.772,0.312,0
2024-09-16 01:40,0,2.01,0,19.289,0,0,0,0,22.192,70.284,959.622,0.77,0
2024-09-16 01:50,0,2.002,0,19.216,0,0,0,0,22.208,69.815,959.474,0.717,0
2024-09-16 02:00,0,1.921,0,19.276,0,0,0,0,22.223,69.74,959.272,1.355,0
2024-09-16 02:10,0,1.751,0,19.449,0,0,0,0,22.148,70.596,959.113,1.105,0
2024-09-16 02:20,0,1.704,0,19.303,0,0,0,0,22.018,71.144,958.97,0.524,0
2024-09-16 02:30,0,1.637,0,18.952,0,0,0,0,21.973,71.538,958.86,0.779,0
2024-09-16 02:40,0,1.446,0,18.99,0,0,0,0,21.97,71.552,958.73,1.311,0
2024-09-16 02:50,0,1.351,0,19.133,0,0,0,0,21.29,75.357,958.633,2.634,0
2024-09-16 03:00,0,1.181,0,18.915,0,0,0,0,20.925,77.35,958.534,2.179,0
2024-09-16 03:10,0,1.15,0,18.57,0,0,0,0,20.287,78.985,958.405,2.529,0
2024-09-16 03:20,0,1.067,0,18.186,0,0,0,0,19.916,80.6,958.404,2.513,0
2024-09-16 03:30,0,0.926,0,17.988,0,0,0,0,19.701,81.38,958.358,3.009,0
2024-09-16 03:40,0,0.856,0,17.809,0,0,0,0,19.481,82.4,958.316,3.144,0
2024-09-16 03:50,0,0.726,0,17.711,0,0,0,0,19.35,83.03,958.265,2.664,0
2024-09-16 04:00,0,0.574,0,17.493,0,0,0,0,19.176,83.59,958.166,3.015,0
2024-09-16 04:10,0,0.562,0,17.381,0,0,0,0,19.078,83.85,958.09,2.847,0
2024-09-16 04:20,0,0.527,0,17.285,0,0,0,0,19.042,84.12,958.053,2.643,0
2024-09-16 04:30,0,0.51,0,17.291,0,0,0,0,19.071,84.08,958.074,2.485,0
2024-09-16 04:40,0,0.444,0,17.117,0,0,0,0,18.921,84.19,958.025,2.106,0
2024-09-16 04:50,0,0.414,0,16.931,0,0,0,0,18.802,84.73,957.973,2.523,0
2024-09-16 05:00,0,0.38,0,16.868,0,0,0,0,18.762,85.03,957.978,2.354,0
2024-09-16 05:10,0,0.373,0,16.788,0,0,0,0,18.581,85.47,957.959,2.454,0
2024-09-16 05:20,0,0.392,0,16.744,0,0,0,0,18.46,86.03,957.931,2.961,0
2024-09-16 05:30,0,0.4,0,16.644,0,0,0,0,18.313,86.49,957.968,2.722,0
2024-09-16 05:40,0,0.452,0,16.472,0,0,0,0,18.187,86.86,957.977,2.542,0
2024-09-16 05:50,0,0.488,0,16.396,0,0,0,0,18.098,87.39,958.074,2.82,0
2024-09-16 06:00,0,0.515,0,16.405,0,0,0,0,18.033,88.01,958.017,2.227,0
2024-09-16 06:10,0,0.55,0,16.442,0,0,0,0,17.983,88.52,958.032,2.666,0
2024-09-16 06:20,0,0.757,0,16.439,0,0,0,0,17.981,88.95,958.079,3.415,0
2024-09-16 06:30,0,2.575,0,16.597,0,0,0,0,18.067,88.8,958.016,3.579,0
2024-09-16 06:40,0,14.767,0,16.746,0,0,0,0,18.032,88.99,958.155,3.002,0
2024-09-16 06:50,0,30.048,0,17.296,0,0,0,0,18.102,89.34,958.288,2.657,0
2024-09-16 07:00,0,32.239,0,17.625,0,0,0,0,18.034,89.61,958.379,2.979,0
2024-09-16 07:10,0.025,111.769,0.003299,17.805,1.082,0.932,0,0.403,17.849,90.4,958.532,3.054,0
2024-09-16 07:20,0.057,207.236,0.011308,18.214,5.743,4.946,0,4.226,17.857,90.84,958.67,3.109,0
2024-09-16 07:30,0.108,206.669,0.022256,18.586,11.586,9.977,0,9.277,17.854,90.98,958.824,2.4,0
2024-09-16 07:40,0.127,207.849,0.026317,18.84,14.854,12.791,0,11.992,17.824,90.95,959.003,2.387,0
2024-09-16 07:50,0.177,210.885,0.036873,18.825,20.069,17.282,0,16.616,17.767,90.97,959.213,3.137,0
2024-09-16 08:00,0.268,217.284,0.058226,18.969,32.551,28.03,0,27.101,17.716,91.05,959.357,3.037,0
2024-09-16 08:10,0.365,219.577,0.07944,19.267,45.272,38.984,0,38.183,17.795,91.04,959.512,2.954,0
2024-09-16 08:20,0.418,221.209,0.092414,19.718,53.169,45.785,0,44.825,17.904,90.9,959.538,2.014,0
2024-09-16 08:30,0.494,223.45,0.110313,20.071,65.459,56.368,0,55.488,17.933,90.59,959.606,1.766,0
2024-09-16 08:40,0.535,221.861,0.119034,20.332,68.958,59.381,0,58.53,18.102,90.19,959.846,1.633,0
2024-09-16 08:50,0.553,221.464,0.122465,20.498,70.978,61.119,0,60.444,18.108,89.64,959.977,2.32,0
2024-09-16 09:00,0.517,222.65,0.114754,20.251,63.264,54.478,0,54.013,18.179,89.5,960.154,2.56,0
2024-09-16 09:10,0.602,223.566,0.134453,20.282,75.447,64.968,0,64.618,18.246,89.16,960.168,2.63,0
2024-09-16 09:20,0.659,203.703,0.133086,20.495,80.513,69.33,0,69.025,18.186,89.19,960.285,2.216,0
2024-09-16 09:30,0.735,224.364,0.165165,20.843,90.784,78.175,0.003,77.892,18.23,89.17,960.385,2.433,0
2024-09-16 09:40,0.851,226.966,0.193055,21.354,108.715,93.616,0.231,93.212,18.245,89.14,960.43,1.429,0
2024-09-16 09:50,0.979,227.468,0.222696,21.697,124.979,107.621,0.01,107.484,18.402,88.75,960.442,2.152,0
2024-09-16 10:00,1.03,227.714,0.234469,21.871,127.604,109.881,0,109.823,18.434,88.46,960.532,1.824,0
2024-09-16 10:10,1.305,230.531,0.300733,22.491,164.884,141.983,0,142.04,18.441,88.27,960.594,2.093,0
2024-09-16 10:20,1.316,230.056,0.302458,23.197,175.24,150.901,0.248,150.968,18.543,87.75,960.648,1.647,0
2024-09-16 10:30,1.448,229.724,0.332762,23.908,184.233,158.645,0.413,158.742,18.613,87.45,960.659,2.082,0
2024-09-16 10:40,1.572,229.819,0.361544,24.699,196.886,169.541,0.413,169.598,18.726,87,960.74,1.814,0
2024-09-16 10:50,1.716,229.152,0.392919,25.194,224.818,193.593,0.413,193.964,18.854,86.15,960.827,1.432,0
2024-09-16 11:00,1.584,229.061,0.362908,25.369,202.688,174.536,0.413,174.722,18.99,85.46,960.864,1.53,0
2024-09-16 11:10,1.687,229.01,0.386474,25.703,217.293,187.113,0.413,187.348,19.055,84.97,960.873,1.752,0
2024-09-16 11:20,1.947,230.216,0.448486,26.108,243.947,210.066,0.413,210.603,19.108,84.52,960.859,2.023,0
2024-09-16 11:30,2.589,230.85,0.597746,27.505,324.753,279.648,0.413,280.566,19.163,83.92,960.739,2.799,0
2024-09-16 11:40,3.215,231.412,0.743984,29.909,420.281,361.908,0.751,363.064,19.382,82.88,960.666,2.452,0
2024-09-16 11:50,3.723,229.56,0.854982,31.377,497.149,428.1,5.637,426.218,19.685,81.68,960.604,2.342,0
2024-09-16 12:00,3.965,229.673,0.91067,32.268,489.844,421.81,1.901,423.113,19.871,80.53,960.575,2.582,0
2024-09-16 12:10,5.909,229.112,1.351335,35.374,632.068,544.28,34.097,519.193,20.18,79.106,960.459,3.038,0
2024-09-16 12:20,8.39,225.934,1.894404,42.401,777.524,669.534,231.258,476.526,20.402,77.125,960.296,2.944,0
2024-09-16 12:30,9.1,221.017,2.010982,47.01,970.838,835.998,577.653,344.249,20.731,75.221,960.232,3.429,0
2024-09-16 12:40,9.261,220.195,2.039425,49.352,968.58,834.054,614.738,306.119,21.436,72.226,960.168,3.352,0
2024-09-16 12:50,9.316,219.833,2.047719,48.659,976.191,840.608,618.121,306.767,22.047,69.123,960.079,3.425,0
2024-09-16 13:00,9.405,219.083,2.060376,49.418,982.748,846.254,621.169,307.471,22.633,66.721,959.989,4.11,0
2024-09-16 13:10,9.493,218.703,2.076562,49.494,996.386,857.998,644.515,297.18,22.882,64.381,959.87,3.747,0
2024-09-16 13:20,9.432,218.925,2.064739,50.336,994.669,856.52,658.214,283.334,23.086,62.532,959.705,4.657,0
2024-09-16 13:30,9.368,218.569,2.048094,51.111,991.938,854.168,653.52,285.564,23.532,60.615,959.524,3.755,0
2024-09-16 13:40,9.318,218.448,2.035192,51.914,990.594,853.011,654.912,285.149,24.119,58.051,959.334,4.39,0
2024-09-16 13:50,9.252,218.224,2.019205,52.444,985.991,849.047,660.601,278.939,24.582,56.153,959.258,3.559,0
2024-09-16 14:00,9.161,218.52,2.002035,51.963,976.752,841.091,658.827,276.396,24.913,53.634,959.226,4.03,0
2024-09-16 14:10,9.078,217.885,1.978059,50.627,965.844,831.698,656.463,273.889,25.345,51.947,959.143,3.548,0
2024-09-16 14:20,8.89,217.87,1.937863,51.386,954.149,821.627,655.337,270.528,25.839,50.212,959.098,3.795,0
2024-09-16 14:30,8.665,218.416,1.893183,51.789,933.83,804.13,642.757,270.392,26.411,48.524,958.957,3.436,0
2024-09-16 14:40,8.485,217.471,1.845032,52.833,917.399,789.982,636.99,268.903,26.642,47.422,958.741,3.428,0
2024-09-16 14:50,8.3,218.018,1.809776,51.048,896.586,772.06,629.011,266.151,26.789,46.865,958.635,3.5,0
2024-09-16 15:00,8.076,217.73,1.758684,50.473,872.175,751.038,616.279,265.081,27.07,45.439,958.593,3.357,0
2024-09-16 15:10,7.833,217.967,1.707803,50.911,847.474,729.769,606.173,261.692,27.258,44.526,958.517,2.944,0
2024-09-16 15:20,7.533,217.595,1.639409,51.676,821.598,707.486,602.909,252.576,27.413,44.21,958.394,3.318,0
2024-09-16 15:30,7.149,219.78,1.570989,51.356,789.162,679.555,589.591,245.95,27.647,42.769,958.262,3.519,0
2024-09-16 15:40,6.935,220.312,1.527519,49.974,767.49,660.894,591.23,237.686,28.004,42.247,958.224,2.805,0
2024-09-16 15:50,6.636,219.956,1.459745,48.159,736.343,634.072,581.29,230.814,28.083,41.714,958.148,3.36,0
2024-09-16 16:00,6.349,220.221,1.39809,47.631,707.258,609.027,572.29,225.577,27.997,41.772,958.107,3.225,0
2024-09-16 16:10,5.989,221.603,1.327139,46.957,677.7,583.574,567.418,216.856,28.555,40.665,958.058,2.852,0
2024-09-16 16:20,5.672,222.157,1.259789,45.566,643.704,554.3,559.561,207.011,28.934,39.308,958.007,2.863,0
2024-09-16 16:30,5.327,222.075,1.183048,45.486,609.851,525.149,550.241,198.454,28.675,39.5,957.898,2.516,0
2024-09-16 16:40,4.912,223.12,1.095407,44.651,571.597,492.208,533.204,190.627,28.869,38.903,957.851,2.076,0
2024-09-16 16:50,4.509,223.567,1.008037,43.784,531.293,457.501,511.645,182.764,28.736,39.292,957.814,3.066,0
2024-09-16 17:00,4.189,224.129,0.939014,42.046,499.272,429.928,502.592,175.111,28.941,38.728,957.832,2.805,0
2024-09-16 17:10,3.771,223.848,0.843954,40.768,458.731,395.018,483.017,164.756,28.795,39.33,957.804,2.57,0
2024-09-16 17:20,3.356,223.513,0.750504,39.854,415.841,358.085,450.688,157.494,28.853,39.28,957.763,2.882,0
2024-09-16 17:30,2.955,223.198,0.659586,38.54,375.148,323.044,413.22,152.776,29.029,39.12,957.78,2.706,0
2024-09-16 17:40,2.53,224.058,0.566852,37.103,333.178,286.903,377.508,143.984,28.739,39.946,957.812,3.46,0
2024-09-16 17:50,2.144,225.3,0.483132,35.187,293.696,252.905,341.333,134.925,28.636,40.601,957.811,2.983,0
2024-09-16 18:00,1.771,224.535,0.397538,33.57,255.379,219.91,304.896,124.736,28.538,40.906,957.854,3.775,0
2024-09-16 18:10,1.225,231.21,0.282072,31.832,206.815,178.09,240.8,110.835,28.219,41.447,957.886,3.244,0
2024-09-16 18:20,0.809,228.531,0.185717,29.838,166.115,143.044,188.93,96.701,28.169,41.224,957.931,3.517,0
2024-09-16 18:30,0.656,219.126,0.144083,28.396,127.244,109.571,134.598,80.94,27.908,41.316,957.968,3.305,0
2024-09-16 18:40,0.515,216.207,0.111362,27.415,92.167,79.366,87.121,63.757,27.633,41.759,958.042,3.219,0
2024-09-16 18:50,0.37,213.264,0.079108,26.568,59.353,51.11,40.233,44.866,27.451,42.367,958.128,2.662,0
2024-09-16 19:00,0.236,208.589,0.049389,25.772,33.504,28.85,13.026,26.664,27.352,42.56,958.222,2.24,0
2024-09-16 19:10,0.136,202.227,0.027142,25.026,15.663,13.487,2.567,12.43,27.068,43.101,958.345,2.758,0
2024-09-16 19:20,0.057,193.035,0.010829,24.465,3.49,3.006,0,2.45,26.318,48.676,958.454,4.534,0
2024-09-16 19:30,0.013,52.312,0.000909,23.649,0,0,0,0,25.023,55.755,958.485,4.472,0
2024-09-16 19:40,0,31.25,0,23.014,0,0,0,0,24.395,57.862,958.547,4.687,0
2024-09-16 19:50,0,28.083,0,22.407,0,0,0,0,23.831,59.708,958.616,4.295,0
2024-09-16 20:00,0,19.241,0,21.856,0,0,0,0,23.361,61.278,958.67,4.752,0
2024-09-16 20:10,0,8.51,0,21.561,0,0,0,0,23.09,62.127,958.763,4.468,0
2024-09-16 20:20,0,4.093,0,21.2,0,0,0,0,22.844,62.89,958.921,3.996,0
2024-09-16 20:30,0,2.773,0,20.943,0,0,0,0,22.577,63.737,958.96,3.105,0
2024-09-16 20:40,0,2.34,0,20.711,0,0,0,0,22.182,65.048,959.012,4.27,0
2024-09-16 20:50,0,2.278,0,20.439,0,0,0,0,21.937,65.875,959.12,3.843,0
2024-09-16 21:00,0,2.29,0,20.347,0,0,0,0,21.627,66.82,959.252,4.715,0
2024-09-16 21:10,0,2.314,0,19.98,0,0,0,0,21.365,67.901,959.286,3.95,0
2024-09-16 21:20,0,2.501,0,19.741,0,0,0,0,21.328,68.022,959.329,3.18,0
2024-09-16 21:30,0,2.592,0,19.634,0,0,0,0,21.13,68.729,959.373,3.959,0
2024-09-16 21:40,0,2.756,0,19.423,0,0,0,0,20.834,69.949,959.348,3.923,0
2024-09-16 21:50,0,2.87,0,19.285,0,0,0,0,20.632,70.795,959.336,3.793,0
2024-09-16 22:00,0,2.918,0,19.041,0,0,0,0,20.569,71.062,959.26,3.313,0
2024-09-16 22:10,0,3.08,0,18.944,0,0,0,0,20.466,71.353,959.356,3.786,0
2024-09-16 22:20,0,3.162,0,18.887,0,0,0,0,20.296,72.029,959.294,3.503,0
2024-09-16 22:30,0,3.263,0,18.682,0,0,0,0,20.095,72.875,959.302,3.532,0
2024-09-16 22:40,0,3.436,0,18.428,0,0,0,0,19.95,73.534,959.264,3.344,0
2024-09-16 22:50,0,3.448,0,18.171,0,0,0,0,19.879,73.74,959.311,3.492,0
2024-09-16 23:00,0,3.499,0,18.021,0,0,0,0,19.741,74.283,959.206,3.473,0
2024-09-16 23:10,0,3.651,0,17.922,0,0,0,0,19.589,75.069,959.119,3.663,0
2024-09-16 23:20,0,3.734,0,17.58,0,0,0,0,19.467,75.605,959.159,2.198,0
2024-09-16 23:30,0,3.762,0,16.978,0,0,0,0,19.322,75.913,959.323,0.016,0
2024-09-16 23:40,0,3.9,0,16.701,0,0,0,0,19.2,76.549,959.361,0.521,0
2024-09-16 23:50,0,3.972,0,17.005,0,0,0,0,19.229,76.533,959.311,2.017,0
2024-09-17 00:00,0,4.002,0,17.237,0,0,0,0,19.057,77.008,959.307,2.34,0
2024-09-17 00:10,0,4.002,0,17.248,0,0,0,0,18.843,78.092,959.283,2.99,0
2024-09-17 00:20,0,4.01,0,17.086,0,0,0,0,18.659,79.66,959.192,2.813,0
2024-09-17 00:30,0,4.01,0,17.01,0,0,0,0,18.479,81.2,959.124,2.675,0
2024-09-17 00:40,0,4.006,0,16.835,0,0,0,0,18.313,82.4,959.045,2.713,0
2024-09-17 00:50,0,4.014,0,16.714,0,0,0,0,18.194,83.15,958.981,2.269,0
2024-09-17 01:00,0,4.01,0,16.59,0,0,0,0,18.054,83.88,958.905,2.183,0
2024-09-17 01:10,0,4.01,0,16.495,0,0,0,0,17.953,84.6,958.813,2.086,0
2024-09-17 01:20,0,4.01,0,16.168,0,0,0,0,17.904,85.15,958.681,1.465,0
2024-09-17 01:30,0,3.975,0,15.994,0,0,0,0,17.849,85.63,958.609,1.483,0
2024-09-17 01:40,0,3.879,0,15.834,0,0,0,0,17.858,86,958.577,1.422,0
2024-09-17 01:50,0,3.775,0,15.73,0,0,0,0,17.845,86.23,958.44,1.05,0
2024-09-17 02:00,0,3.729,0,15.598,0,0,0,0,17.795,86.45,958.297,0.084,0
2024-09-17 02:10,0,3.661,0,15.464,0,0,0,0,17.716,86.72,958.279,0.575,0
2024-09-17 02:20,0,3.472,0,15.461,0,0,0,0,17.734,86.97,958.286,0.18,0
2024-09-17 02:30,0,3.44,0,15.77,0,0,0,0,17.652,87,958.241,1.229,0
2024-09-17 02:40,0,3.396,0,15.709,0,0,0,0,17.598,87.38,958.102,0.668,0
2024-09-17 02:50,0,3.158,0,15.73,0,0,0,0,17.701,87.43,958.026,1.397,0
2024-09-17 03:00,0,3.142,0,15.778,0,0,0,0,17.728,87.32,957.9,1.762,0
2024-09-17 03:10,0,2.93,0,15.772,0,0,0,0,17.682,87.59,957.743,2.148,0
2024-09-17 03:20,0,2.866,0,15.78,0,0,0,0,17.624,87.93,957.697,2.703,0
2024-09-17 03:30,0,2.655,0,15.821,0,0,0,0,17.576,88.2,957.601,1.379,0
2024-09-17 03:40,0,2.552,0,15.715,0,0,0,0,17.543,88.42,957.492,1.266,0
2024-09-17 03:50,0,2.328,0,15.601,0,0,0,0,17.5,88.64,957.478,1.182,0
2024-09-17 04:00,0,2.23,0,15.819,0,0,0,0,17.412,88.92,957.424,2.041,0
2024-09-17 04:10,0,2.036,0,15.819,0,0,0,0,17.258,89.41,957.379,2.62,0
2024-09-17 04:20,0,1.907,0,15.3,0,0,0,0,17.218,89.77,957.341,0.374,0
2024-09-17 04:30,0,1.664,0,15.193,0,0,0,0,17.252,89.81,957.322,0.977,0
2024-09-17 04:40,0,1.31,0,15.373,0,0,0,0,17.352,89.37,957.294,0.572,0
2024-09-17 04:50,0,1.116,0,15.227,0,0,0,0,17.337,88.93,957.277,0.092,0
2024-09-17 05:00,0,1.073,0,14.985,0,0,0,0,17.257,88.78,957.208,0.01,0
2024-09-17 05:10,0,0.943,0,14.777,0,0,0,0,17.146,88.61,957.182,0,0
2024-09-17 05:20,0,0.872,0,14.805,0,0,0,0,17.192,88.61,957.172,0.08,0
2024-09-17 05:30,0,0.86,0,15.066,0,0,0,0,17.391,87.52,957.18,1.185,0
2024-09-17 05:40,0,0.86,0,14.981,0,0,0,0,17.452,86.26,957.234,0.004,0
2024-09-17 05:50,0,0.86,0,15.073,0,0,0,0,17.271,86.3,957.309,0,0
2024-09-17 06:00,0,0.852,0,14.571,0,0,0,0,16.958,86.68,957.347,0.094,0
2024-09-17 06:10,0,0.852,0,14.468,0,0,0,0,16.745,87.32,957.438,0.418,0
2024-09-17 06:20,0,0.929,0,14.639,0,0,0,0,16.624,88.03,957.448,0.802,0
2024-09-17 06:30,0,1.93,0,14.757,0,0,0,0,16.62,88.69,957.469,1.19,0
2024-09-17 06:40,0,13.143,0,14.934,0,0,0,0,16.648,89.16,957.537,1.823,0
2024-09-17 06:50,0,30.787,0,15.155,0,0,0,0,16.744,89.53,957.653,1.869,0
2024-09-17 07:00,0.011,42.372,0.000614,15.171,0,0,0,0,16.73,89.6,957.719,1.626,0
2024-09-17 07:10,0.037,191.324,0.00745,15.219,1.07,0.917,0,0.402,16.618,89.62,957.834,1.602,0
2024-09-17 07:20,0.136,211.79,0.029076,15.196,10.427,8.94,0.423,7.726,16.579,89.83,957.949,0.589,0
2024-09-17 07:30,0.272,221.128,0.060312,15.467,28.011,24.016,14.764,21.556,16.598,89.88,957.967,1.877,0
2024-09-17 07:40,0.462,226.561,0.104668,15.8,52.029,44.609,50.491,37.59,16.655,89.43,958.07,1.552,0
2024-09-17 07:50,0.711,230.825,0.163787,16.305,82.685,70.892,99.971,54.551,16.945,88.68,958.203,1.596,0
2024-09-17 08:00,0.99,233.663,0.231257,16.895,115.943,99.407,147.236,70.77,17.338,87.77,958.372,1.82,0
2024-09-17 08:10,1.302,236.291,0.307943,17.743,152.051,130.365,193.68,86.317,17.649,86.86,958.45,1.596,0
2024-09-17 08:20,1.65,235.887,0.388958,19.123,190.568,163.389,238,101.485,18.006,85.92,958.625,1.861,0
2024-09-17 08:30,2.027,235.126,0.476402,21.401,230.463,197.594,275.138,117.222,18.223,85.13,958.6,2.197,0
2024-09-17 08:40,2.563,234.187,0.600407,23.891,286.99,246.06,306.134,146.388,18.596,83.79,958.571,2.143,0
2024-09-17 08:50,3.117,234.925,0.732377,25.589,350.335,300.371,365.648,168.984,19.08,82.03,958.532,2.125,0
2024-09-17 09:00,3.485,232.86,0.811815,27.762,391.098,335.32,398.46,178.876,19.515,79.991,958.533,1.519,0
2024-09-17 09:10,3.756,233.098,0.875416,29.227,409.351,350.97,442.413,161.981,19.945,77.882,958.517,1.592,0
2024-09-17 09:20,4.174,231.192,0.965134,31.007,442.257,379.182,475.357,160.97,20.182,76.214,958.611,1.718,0
2024-09-17 09:30,4.651,230.47,1.072553,33.082,488.096,418.484,518.1,164.724,20.289,74.757,958.704,1.984,0
2024-09-17 09:40,5.057,229.888,1.162215,34.341,529.735,454.184,541.276,173.076,20.502,72.701,958.702,1.986,0
2024-09-17 09:50,5.442,228.686,1.244322,35.48,565.069,484.479,556.567,179.26,20.506,71.92,958.66,1.734,0
2024-09-17 10:00,5.834,227.521,1.32719,38.492,604.528,518.31,582.123,182.469,20.984,71.255,958.745,1.857,0
2024-09-17 10:10,6.216,225.868,1.403939,40.4,640.54,549.186,601.137,186.091,21.219,70.145,958.832,2.338,0
2024-09-17 10:20,6.515,226.054,1.472455,41.025,675.423,579.094,614.752,191.225,21.312,69.997,958.834,1.917,0
2024-09-17 10:30,6.817,225.191,1.535427,41.689,706.069,605.369,617.419,200.378,21.641,68.76,958.8,1.944,0
2024-09-17 10:40,7.139,223.562,1.596316,43.105,737.257,632.11,623.701,208.104,21.932,67.617,958.741,2.246,0
2024-09-17 10:50,7.438,223.707,1.663554,43.136,768.101,658.554,637.868,210.125,22.444,65.352,958.741,2.817,0
2024-09-17 11:00,7.804,222.44,1.735726,43.948,800.32,686.178,655.817,210.848,22.623,63.696,958.735,1.923,0
2024-09-17 11:10,8.094,220.659,1.786192,46.605,828.246,710.121,661.324,217.948,23.139,62.873,958.772,1.784,0
2024-09-17 11:20,8.361,221.073,1.84842,47.013,858.517,736.075,660.314,232.479,23.525,61.248,958.757,2.246,0
2024-09-17 11:30,7.448,219.875,1.636984,48.031,820.658,703.615,506.772,310.019,23.712,60.408,958.531,2.064,0
2024-09-17 11:40,8.07,220.137,1.77619,47.206,869.067,745.12,463.8,376.561,23.758,59.786,958.401,2.352,0
2024-09-17 11:50,8.95,218.414,1.954851,50.066,937.604,803.883,671.233,260.004,24.28,58.263,958.311,2.177,0
2024-09-17 12:00,9.037,216.529,1.95696,52.406,933.711,800.545,698.195,225.146,24.755,56.752,958.116,1.979,0
2024-09-17 12:10,9.161,215.766,1.976668,53.329,947.996,812.793,704.027,224.592,25.413,54.378,957.972,2.479,0
2024-09-17 12:20,9.341,215.689,2.014752,54.424,961.492,824.364,688.802,242.664,25.699,52.93,957.834,2.035,0
