Time,Current,Voltage,Power,Module_Temp,weather_POA,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_Rain,PVWatts,rel_error,status
2024-09-02 18:10,0,0,0.44736000000000004,0,271.71508134689833,247.9995,360.53,128.2595,31.861,38.91,957.0645,7.0227,0,0.610175999445709,0.2668344864327881,removed
2024-09-02 18:20,0,0,0.36739,0,235.73018096094737,215.1554,327.841,117.1766,31.891,38.757,957.1605,6.2491,0,0.5299430320176903,0.30673680414060817,removed
2024-09-02 18:30,0,0,0.26693,0,198.2688129062184,180.9637,280.3555,106.7186,31.613,39.245999999999995,957.2372,6.5616,0,0.4475909435000217,0.40362957768383206,removed
2024-09-02 18:40,0,0,0.19821000000000003,0,161.6363966459369,147.5286,222.6712,96.17975,31.169,40.171,957.2991,6.4342,0,0.3664268917505769,0.45907354383007576,removed
2024-09-02 18:50,0,0,0.17301,0,125.6298685724067,114.66476,165.24970000000002,82.22147,30.749,41.075,957.3531,6.712999999999999,0,0.28605914600036403,0.3951950062810443,removed
2024-09-02 19:00,0,0,0.12776,0,90.33515875334987,82.45061,106.99103,65.62322,30.226999999999997,42.178,957.4464,6.7941,0,0.20662668465984052,0.38168683192916203,removed
2024-09-02 19:10,0,0,0.09519,0,62.852207535009995,57.3664,59.4457,50.153679999999994,29.713,43.547,957.4731,6.7455,0,0.14432378393469547,0.3404413506572682,removed
2024-09-02 19:20,0,0,0.07399,0,41.093866372070586,37.50715,21.760953,35.46467,29.216,45.436,957.6539,6.7167,0,0.09468724869405444,0.21858538482757767,removed
2024-09-02 19:30,0,0,0.046340000000000006,0,21.3027134954283,19.44339,2.1461954,19.13567,28.757,46.976,957.7781,6.822799999999999,0,0.04924125323069446,0.058919159045407156,valid
2024-09-02 19:40,0,0,0.022180000000000002,0,6.059309476963338,5.5304465,0,5.2343529,28.319,48.736,957.7757,7.3074,0,0.014045086969987488,0.5791999043790728,removed
2024-09-03 07:00,0,0,0.00157,0,0.8188895630548727,0.7444475,0,0.5326511,18.557,87.33,959.1072,3.9128,0,0.0019738540310603302,0.20460177130898824,removed
2024-09-03 07:10,0,0,0.010230000000000001,0,8.604606266516607,7.822395,0,7.769397,18.526,87.4,959.1009,3.8928,0,0.020729879171135702,0.5065094246065718,removed
2024-09-03 07:20,0,0,0.03222,0,22.68058358033917,20.61878,0,20.5268,18.517000000000003,87.28999999999999,959.2411,4.433,0,0.05458534520526082,0.4097316802002252,removed
2024-09-03 07:30,0,0,0.06132,0,42.14782470431603,38.31633,3.4631418600000003,37.71531,18.546,87.06,959.4012,4.280600000000001,0,0.10126733260874944,0.39447402809638155,removed
2024-09-03 07:40,0,0,0.10099,0,67.67986292844589,61.52735,22.40049,57.99332,18.615,86.59,959.5204,4.8843000000000005,0,0.16228943070780816,0.37771671537978285,removed
2024-09-03 07:50,0,0,0.1505,0,97.48891811880316,88.62658,45.26673,80.07027000000001,18.795,85.95,959.5701,4.3167,0,0.2329881312893184,0.35404434909556337,removed
2024-09-03 08:00,0,0,0.21352000000000002,0,130.83401070669424,118.9404,69.49139,103.8166,19.05,84.87,959.6288,4.9327,0,0.3117260099757603,0.31503951172825373,removed
2024-09-03 08:10,0,0,0.27448,0,161.7910991301183,147.0833,77.64341,127.7073,19.377,83.83,959.7112,4.239,0,0.3837741002852298,0.284787587812726,removed
2024-09-03 08:20,0,0,0.38771,0,190.66930437478575,173.3363,60.40805,156.3097,19.644,82.71000000000001,959.8206,4.337899999999999,0,0.4508122987939407,0.13997466121212407,valid
2024-09-03 08:30,0,0,0.36358999999999997,0,211.38091641572564,192.1651,63.74920999999999,172.2904,19.832,81.95,959.852,4.1715,0,0.49844635987313496,0.27055340499920344,removed
2024-09-03 08:40,0,0,0.56916,0,260.6410647830445,236.9472,63.00178999999999,216.4058,20.095,80.72,959.7057,4.6217,0,0.6120490188970159,0.07007448353451648,valid
2024-09-03 08:50,0,0,0.43644,0,227.2417643730204,206.5841,5.350476,205.3354,20.386000000000003,79.732,959.6379,3.833,0,0.5336432300538548,0.182150216810668,valid
2024-09-03 09:00,0,0,0.4838,0,234.07956193679985,212.8003,6.861974999999999,210.69519999999997,20.591,78.513,959.7627,4.1242,0,0.5492339740179543,0.11913679253901224,valid
2024-09-03 09:10,0,0,0.47201,0,258.06674322992313,234.6069,57.860609999999994,208.8188,20.751,78.01599999999999,959.8737,4.072699999999999,0,0.603872016184876,0.21836086563167767,removed
2024-09-03 09:20,0,0,0.5304099999999999,0,259.278059255346,235.7081,23.667874,225.5043,21.095,76.78,959.9361,3.7655,0,0.6054145638139456,0.12388959284599554,valid
2024-09-03 09:30,0,0,0.45530000000000004,0,310.50687116307483,282.2799,97.7097026,232.9457,21.267,75.838,960.0068,3.8429,0,0.7215034337847475,0.3689565722346462,removed
2024-09-03 09:40,0,0,0.8416100000000001,0,351.87553542397654,319.8879,164.85354,231.7155,21.569,74.411,960.1596,3.8829,0,0.8138436091432782,0.03411760016884709,valid
2024-09-03 09:50,0,0,0.58169,0,433.0421790995201,393.676,201.410317,279.1532,21.813,73.647,960.3392,3.5817,0,0.9925514659519472,0.4139447474976964,removed
2024-09-03 10:00,0,0,1.156,0,533.4442396597036,484.9509,252.5466,335.2654,22.31,71.453,960.4107,3.9979,0,1.2115973212297364,0.04588762310344728,valid
